"Localidade";"Variável";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023";"2024";"2025"
"Campo Alegre de Goiás";"Produção de Cobre (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campo Alegre de Goiás";"Produção de Diamante (ct)";"";"-";"3";"-";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campo Alegre de Goiás";"Produção de Esmeralda (kg)";"";"-";"-";"-";"-";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campo Alegre de Goiás";"Produção de Ferro para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campo Alegre de Goiás";"Produção de Filito (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campo Alegre de Goiás";"Produção de Fosfato (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campo Alegre de Goiás";"Produção de Manganês (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campo Alegre de Goiás";"Produção de Nióbio (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campo Alegre de Goiás";"Produção de Níquel (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campo Limpo de Goiás";"Produção de Calcário para Rações (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campo Limpo de Goiás";"Produção de Cascalho ()";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campo Limpo de Goiás";"Produção de Caulim (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campo Limpo de Goiás";"Produção de Caulim para Cerâmica Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campo Limpo de Goiás";"Produção de Cobalto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campo Limpo de Goiás";"Produção de Cobre (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campo Limpo de Goiás";"Produção de Diamante (ct)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campo Limpo de Goiás";"Produção de Esmeralda (kg)";"";"-";"-";"-";"-";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campo Limpo de Goiás";"Produção de Ferro para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campo Limpo de Goiás";"Produção de Filito (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campo Limpo de Goiás";"Produção de Fosfato (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campo Limpo de Goiás";"Produção de Manganês (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campo Limpo de Goiás";"Produção de Nióbio (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campo Limpo de Goiás";"Produção de Níquel (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campos Belos";"Produção de Calcário para Rações (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campos Belos";"Produção de Cascalho ()";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campos Belos";"Produção de Caulim (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campos Belos";"Produção de Caulim para Cerâmica Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campos Belos";"Produção de Cobalto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campos Belos";"Produção de Cobre (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campos Belos";"Produção de Diamante (ct)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campos Belos";"Produção de Esmeralda (kg)";"";"-";"-";"-";"-";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campos Belos";"Produção de Ferro para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campos Belos";"Produção de Filito (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campos Belos";"Produção de Fosfato (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campos Belos";"Produção de Manganês (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campos Belos";"Produção de Nióbio (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campos Belos";"Produção de Níquel (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campos Verdes";"Produção de Calcário para Rações (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campos Verdes";"Produção de Cascalho ()";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campos Verdes";"Produção de Caulim (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campos Verdes";"Produção de Caulim para Cerâmica Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campos Verdes";"Produção de Cobalto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campos Verdes";"Produção de Cobre (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campos Verdes";"Produção de Diamante (ct)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campos Verdes";"Produção de Esmeralda (kg)";"";"6.726";"8.275";"10.229";"6.571";"218";"";"";"";"";"";"0";"";"";"";"";"";"";"";"";""
"Campos Verdes";"Produção de Ferro para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campos Verdes";"Produção de Filito (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campos Verdes";"Produção de Fosfato (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campos Verdes";"Produção de Manganês (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campos Verdes";"Produção de Nióbio (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Campos Verdes";"Produção de Níquel (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Carmo do Rio Verde";"Produção de Calcário para Rações (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Carmo do Rio Verde";"Produção de Cascalho ()";"";"";"";"";"";"-";"1.693";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Carmo do Rio Verde";"Produção de Caulim (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Carmo do Rio Verde";"Produção de Caulim para Cerâmica Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Carmo do Rio Verde";"Produção de Cobalto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Carmo do Rio Verde";"Produção de Cobre (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Carmo do Rio Verde";"Produção de Diamante (ct)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Carmo do Rio Verde";"Produção de Esmeralda (kg)";"";"-";"-";"-";"-";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Carmo do Rio Verde";"Produção de Ferro para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Carmo do Rio Verde";"Produção de Filito (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Carmo do Rio Verde";"Produção de Fosfato (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Carmo do Rio Verde";"Produção de Manganês (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Carmo do Rio Verde";"Produção de Nióbio (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Carmo do Rio Verde";"Produção de Níquel (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Castelândia";"Produção de Calcário para Rações (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Castelândia";"Produção de Cascalho ()";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Castelândia";"Produção de Caulim (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Castelândia";"Produção de Caulim para Cerâmica Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Castelândia";"Produção de Cobalto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Castelândia";"Produção de Cobre (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Castelândia";"Produção de Diamante (ct)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Castelândia";"Produção de Esmeralda (kg)";"";"-";"-";"-";"-";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Castelândia";"Produção de Ferro para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Castelândia";"Produção de Filito (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Castelândia";"Produção de Fosfato (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Castelândia";"Produção de Manganês (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Castelândia";"Produção de Nióbio (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Castelândia";"Produção de Níquel (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Catalão";"Produção de Calcário para Rações (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Catalão";"Produção de Cascalho ()";"";"-";"30";" 1.452 ";"301";"8.283";"";"10.942";"24.109";"4.800";"3.225";"8.125";"";"";"";"";"";"";"";"";""
"Catalão";"Produção de Caulim (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Catalão";"Produção de Caulim para Cerâmica Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Catalão";"Produção de Cobalto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Catalão";"Produção de Cobre (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Catalão";"Produção de Diamante (ct)";"";"";"";"";"";"-";"121";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Catalão";"Produção de Esmeralda (kg)";"";"-";"-";"-";"-";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Catalão";"Produção de Ferro para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Catalão";"Produção de Filito (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Catalão";"Produção de Fosfato (t)";"";"1.142.382";"940.056";" 831.557 ";"1.150.296";"1.290.970";"739.771";"728.813";"2.114.619";"1.052.438";"1.000.115";"872.292";"";"";"";"";"";"";"";"";""
"Catalão";"Produção de Manganês (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Catalão";"Produção de Nióbio (t)";"";"7.317";"4.702";" 4.618 ";"4.610";"6.226";"4.118";"7.587";"7.361";"9.882";"";"";"";"";"";"";"";"";"";"";""
"Catalão";"Produção de Níquel (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Caturaí";"Produção de Calcário para Rações (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Caturaí";"Produção de Cascalho ()";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Caturaí";"Produção de Caulim (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Caturaí";"Produção de Caulim para Cerâmica Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Caturaí";"Produção de Cobalto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Caturaí";"Produção de Cobre (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Caturaí";"Produção de Diamante (ct)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Caturaí";"Produção de Esmeralda (kg)";"";"-";"-";"-";"-";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Caturaí";"Produção de Ferro para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Caturaí";"Produção de Filito (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Caturaí";"Produção de Fosfato (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Caturaí";"Produção de Manganês (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Caturaí";"Produção de Nióbio (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Caturaí";"Produção de Níquel (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cavalcante";"Produção de Calcário para Rações (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cavalcante";"Produção de Cascalho ()";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cavalcante";"Produção de Caulim (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cavalcante";"Produção de Caulim para Cerâmica Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cavalcante";"Produção de Cobalto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cavalcante";"Produção de Cobre (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cavalcante";"Produção de Diamante (ct)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cavalcante";"Produção de Esmeralda (kg)";"";"-";"-";"-";"-";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cavalcante";"Produção de Ferro para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cavalcante";"Produção de Filito (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cavalcante";"Produção de Fosfato (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cavalcante";"Produção de Manganês (t)";"";"-";"-";" 1.200 ";"129.663";"11.238";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cavalcante";"Produção de Nióbio (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cavalcante";"Produção de Níquel (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Ceres";"Produção de Calcário para Rações (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Ceres";"Produção de Cascalho ()";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Ceres";"Produção de Caulim (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Ceres";"Produção de Caulim para Cerâmica Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Ceres";"Produção de Cobalto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Ceres";"Produção de Cobre (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Ceres";"Produção de Diamante (ct)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Ceres";"Produção de Esmeralda (kg)";"";"-";"-";"-";"-";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Ceres";"Produção de Ferro para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Ceres";"Produção de Filito (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Ceres";"Produção de Fosfato (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Ceres";"Produção de Manganês (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Ceres";"Produção de Nióbio (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Ceres";"Produção de Níquel (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cezarina";"Produção de Calcário para Rações (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cezarina";"Produção de Cascalho ()";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cezarina";"Produção de Caulim (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cezarina";"Produção de Caulim para Cerâmica Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cezarina";"Produção de Cobalto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cezarina";"Produção de Cobre (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cezarina";"Produção de Diamante (ct)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cezarina";"Produção de Esmeralda (kg)";"";"-";"-";"-";"-";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cezarina";"Produção de Ferro para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cezarina";"Produção de Filito (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cezarina";"Produção de Fosfato (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cezarina";"Produção de Manganês (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cezarina";"Produção de Nióbio (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cezarina";"Produção de Níquel (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Chapadão do Céu";"Produção de Calcário para Rações (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Chapadão do Céu";"Produção de Cascalho ()";"";"";"";"";"";"-";"3.200";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Chapadão do Céu";"Produção de Caulim (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Chapadão do Céu";"Produção de Caulim para Cerâmica Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Chapadão do Céu";"Produção de Cobalto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Chapadão do Céu";"Produção de Cobre (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Chapadão do Céu";"Produção de Diamante (ct)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Chapadão do Céu";"Produção de Esmeralda (kg)";"";"-";"-";"-";"-";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Chapadão do Céu";"Produção de Ferro para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Chapadão do Céu";"Produção de Filito (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Chapadão do Céu";"Produção de Fosfato (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Chapadão do Céu";"Produção de Manganês (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Chapadão do Céu";"Produção de Nióbio (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Chapadão do Céu";"Produção de Níquel (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cidade Ocidental";"Produção de Calcário para Rações (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cidade Ocidental";"Produção de Cascalho ()";"";"";"";"";"";"-";"1.950";"";"8.000";"8.000";"667";"";"";"";"";"";"";"";"";"";""
"Cidade Ocidental";"Produção de Caulim (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cidade Ocidental";"Produção de Caulim para Cerâmica Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cidade Ocidental";"Produção de Cobalto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cidade Ocidental";"Produção de Cobre (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cidade Ocidental";"Produção de Diamante (ct)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cidade Ocidental";"Produção de Esmeralda (kg)";"";"-";"-";"-";"-";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cidade Ocidental";"Produção de Ferro para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cidade Ocidental";"Produção de Filito (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cidade Ocidental";"Produção de Fosfato (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cidade Ocidental";"Produção de Manganês (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cidade Ocidental";"Produção de Nióbio (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cidade Ocidental";"Produção de Níquel (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cocalzinho de Goiás";"Produção de Calcário para Rações (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cocalzinho de Goiás";"Produção de Cascalho ()";"";"";"";"";"";"-";"225";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cocalzinho de Goiás";"Produção de Caulim (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cocalzinho de Goiás";"Produção de Caulim para Cerâmica Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cocalzinho de Goiás";"Produção de Cobalto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cocalzinho de Goiás";"Produção de Cobre (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cocalzinho de Goiás";"Produção de Diamante (ct)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cocalzinho de Goiás";"Produção de Esmeralda (kg)";"";"-";"-";"-";"-";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cocalzinho de Goiás";"Produção de Ferro para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cocalzinho de Goiás";"Produção de Filito (t)";"";"600";"543";"-";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cocalzinho de Goiás";"Produção de Fosfato (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cocalzinho de Goiás";"Produção de Manganês (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cocalzinho de Goiás";"Produção de Nióbio (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Cocalzinho de Goiás";"Produção de Níquel (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Colinas do Sul";"Produção de Calcário para Rações (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Colinas do Sul";"Produção de Cascalho ()";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Colinas do Sul";"Produção de Caulim (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Colinas do Sul";"Produção de Caulim para Cerâmica Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
